treated,age,educ,black,hispanic,married,nodegree,re74,re75,re78,dwincl,early_ra,dataset,diff,u74,u75,age2,age3,educ2,re742,re752,black_u74,educ_re74,u74_hispanic,married_re74,married_u74
0,49,12,0,0,1,0,21385.4,23129.18,14669.39,,,4,-8459.79,0,0,2401,117.649,144,457335360,534958944,0,256624.81,0,21385.4,0
0,41,7,0,0,1,1,0,0,0,,,4,0,1,1,1681,68.920998,49,0,0,0,0,0,0,1
0,17,9,0,0,0,1,0,1618.452,13565.53,,,4,11947.078,1,0,289,4.9130001,81,0,2619387,0,0,0,0,0
0,43,12,0,0,1,0,25862.32,25243.551,13119.26,,,4,-12124.291,0,0,1849,79.507004,144,668859584,637236864,0,310347.84,0,25862.32,0
0,18,12,0,0,0,0,0,10589.76,0,,,4,-10589.76,1,0,324,5.8319998,144,0,112143008,0,0,0,0,0
0,28,8,0,0,1,1,4324.1021,6633.145,5999.5698,,,4,-633.5752,0,0,784,21.952,64,18697858,43998612,0,34592.816,0,4324.1021,0
0,23,11,0,0,1,1,6763.3892,239.9032,0,,,4,-239.9032,0,0,529,12.167,121,45743432,57553.543,0,74397.281,0,6763.3892,0
0,53,10,0,0,1,1,12100.43,11626.35,14772.83,,,4,3146.4805,0,0,2809,148.877,100,146420400,135172000,0,121004.3,0,12100.43,0
0,17,9,1,0,0,1,250.78619,1099.2581,0,,,4,-1099.2581,0,0,289,4.9130001,81,62893.715,1208368.3,0,2257.0757,0,0,0
0,21,12,1,0,0,0,7012.2158,1389.29,3047.072,,,4,1657.782,0,0,441,9.2609997,144,49171172,1930126.9,0,84146.594,0,0,0
0,22,12,1,0,0,0,0,0,0,,,4,0,1,1,484,10.648,144,0,0,1,0,0,0,0
0,35,9,0,1,1,1,12057.33,12081.1,25505.561,,,4,13424.461,0,0,1225,42.875,81,145379216,145952960,0,108515.97,0,12057.33,0
0,47,4,0,1,1,1,12304.2,12278.03,16120.52,,,4,3842.4893,0,0,2209,103.823,16,151393344,150750032,0,49216.801,0,12304.2,0
0,54,6,0,1,1,1,14451.55,14915.18,16450.051,,,4,1534.8711,0,0,2916,157.464,36,208847296,222462592,0,86709.297,0,14451.55,0
0,18,12,0,1,0,0,3944.0039,7784.3232,10649.98,,,4,2865.6572,0,0,324,5.8319998,144,15555167,60595688,0,47328.047,0,0,0
0,35,10,0,1,1,1,25862.32,20372.08,9788.4609,,,4,-10583.619,0,0,1225,42.875,100,668859584,415021632,0,258623.2,0,25862.32,0
0,30,12,0,0,1,0,25862.32,24923.08,25564.67,,,4,641.58984,0,0,900,27,144,668859584,621159936,0,310347.84,0,25862.32,0
0,16,10,0,0,0,1,1318.587,2003.371,12893.16,,,4,10889.789,0,0,256,4.0960002,100,1738671.8,4013495.3,0,13185.87,0,0,0
0,43,8,0,0,1,1,23089.961,21548.32,20738.41,,,4,-809.91016,0,0,1849,79.507004,64,533146304,464330112,0,184719.69,0,23089.961,0
0,44,12,0,0,1,0,22414.01,21689.76,25564.67,,,4,3874.9102,0,0,1936,85.183998,144,502387840,470445664,0,268968.13,0,22414.01,0
0,21,8,0,0,0,1,1316.627,1750.9351,2238.7561,,,4,487.82104,0,0,441,9.2609997,64,1733506.5,3065773.5,0,10533.016,0,0,0
0,33,11,0,0,1,1,25862.32,25243.551,24766.699,,,4,-476.85156,0,0,1089,35.937,121,668859584,637236864,0,284485.53,0,25862.32,0
0,28,17,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,784,21.952,289,668859584,637236864,0,439659.44,0,25862.32,0
0,49,12,0,0,1,0,23234.949,23075.471,25564.67,,,4,2489.1992,0,0,2401,117.649,144,539862848,532477344,0,278819.38,0,23234.949,0
0,31,12,0,0,1,0,16034.64,16175.56,19112.92,,,4,2937.3604,0,0,961,29.791,144,257109664,261648720,0,192415.67,0,16034.64,0
0,30,12,0,0,1,0,25862.32,25241.76,25564.67,,,4,322.91016,0,0,900,27,144,668859584,637146432,0,310347.84,0,25862.32,0
0,41,12,0,0,0,0,10903.32,9365.1768,3392.8601,,,4,-5972.3164,0,0,1681,68.920998,144,118882392,87706536,0,130839.84,0,0,0
0,52,12,0,0,1,0,21389.32,18300.68,15736.31,,,4,-2564.3701,0,0,2704,140.608,144,457503008,334914880,0,256671.84,0,21389.32,0
0,17,11,0,0,0,1,0,0,2430.8601,,,4,2430.8601,1,1,289,4.9130001,121,0,0,0,0,0,0,0
0,28,14,0,0,1,0,17929.25,3985.2581,25564.67,,,4,21579.412,0,0,784,21.952,196,321458016,15882282,0,251009.5,0,17929.25,0
0,37,9,0,0,1,1,22680.471,17079.68,3200.7561,,,4,-13878.924,0,0,1369,50.653,81,514403744,291715456,0,204124.23,0,22680.471,0
0,27,18,0,0,0,0,0,0,15183.64,,,4,15183.64,1,1,729,19.683001,324,0,0,0,0,0,0,0
0,37,18,0,0,1,0,0,0,0,,,4,0,1,1,1369,50.653,324,0,0,0,0,0,0,1
0,32,12,0,0,1,0,19179.26,20014.02,19683.32,,,4,-330.69922,0,0,1024,32.768002,144,367844000,400560992,0,230151.13,0,19179.26,0
0,36,12,0,0,1,0,25862.32,23506.939,25564.67,,,4,2057.7305,0,0,1296,46.655998,144,668859584,552576192,0,310347.84,0,25862.32,0
0,40,12,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,1600,64,144,668859584,637236864,0,310347.84,0,25862.32,0
0,20,12,0,0,0,0,8695.2256,15778.11,22551.59,,,4,6773.4795,0,0,400,8,144,75606944,248948768,0,104342.7,0,0,0
0,44,15,0,0,1,0,12084.76,1690.0649,919.14587,,,4,-770.91907,0,0,1936,85.183998,225,146041424,2856319.5,0,181271.39,0,12084.76,0
0,43,16,0,0,1,0,0,0,0,,,4,0,1,1,1849,79.507004,256,0,0,0,0,0,0,1
0,29,12,0,0,1,0,20952.4,24547.109,0,,,4,-24547.109,0,0,841,24.389,144,439003072,602560576,0,251428.81,0,20952.4,0
0,34,14,0,0,0,0,13605.15,13937.66,22360.961,,,4,8423.3008,0,0,1156,39.304001,196,185100112,194258368,0,190472.11,0,0,0
0,27,7,0,0,1,1,3064.293,8461.0654,11149.45,,,4,2688.3848,0,0,729,19.683001,49,9389891,71589632,0,21450.051,0,3064.293,0
0,35,12,0,0,1,0,24118.57,22207.16,25564.67,,,4,3357.5098,0,0,1225,42.875,144,581705408,493157952,0,289422.84,0,24118.57,0
0,35,14,0,0,1,0,0,0,0,,,4,0,1,1,1225,42.875,196,0,0,0,0,0,0,1
0,52,12,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,2704,140.608,144,668859584,637236864,0,310347.84,0,25862.32,0
0,53,8,0,0,0,1,4100.7451,8239.0654,15594.45,,,4,7355.3848,0,0,2809,148.877,64,16816110,67882200,0,32805.961,0,0,0
0,37,12,0,0,1,0,25862.32,23521.26,25499.65,,,4,1978.3906,0,0,1369,50.653,144,668859584,553249664,0,310347.84,0,25862.32,0
0,43,12,1,0,1,0,16571.48,15522.1,21469.891,,,4,5947.791,0,0,1849,79.507004,144,274613952,240935584,0,198857.77,0,16571.48,0
0,23,14,0,0,0,0,8297.4951,8835.2422,25564.67,,,4,16729.428,0,0,529,12.167,196,68848424,78061504,0,116164.93,0,0,0
0,46,12,0,0,1,0,0,8656.21,0,,,4,-8656.21,1,0,2116,97.335999,144,0,74929968,0,0,0,0,1
0,52,12,0,0,0,0,19330.131,24932.029,25467.141,,,4,535.11133,0,0,2704,140.608,144,373653952,621606080,0,231961.56,0,0,0
0,25,12,0,0,0,0,0,13259.13,18309.029,,,4,5049.8994,1,0,625,15.625,144,0,175804528,0,0,0,0,0
0,20,12,0,0,0,0,3728.4851,0,0,,,4,0,0,1,400,8,144,13901601,0,0,44741.82,0,0,0
0,34,12,0,0,1,0,21855.619,21260.08,22693.449,,,4,1433.3691,0,0,1156,39.304001,144,477668096,451991008,0,262267.44,0,21855.619,0
0,39,14,1,0,0,0,23152.66,19068.73,20212.34,,,4,1143.6094,0,0,1521,59.319,196,536045664,363616480,0,324137.25,0,0,0
0,19,10,1,0,0,1,1056.045,205.8871,0,,,4,-205.8871,0,0,361,6.8590002,100,1115231.1,42389.496,0,10560.45,0,0,0
0,24,9,1,0,0,1,0,94.8871,0,,,4,-94.8871,1,0,576,13.824,81,0,9003.5615,1,0,0,0,0
0,55,14,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,3025,166.375,196,668859584,637236864,0,362072.5,0,25862.32,0
0,26,12,0,0,0,0,8908.7861,3893.9519,19535.551,,,4,15641.599,0,0,676,17.576,144,79366472,15162861,0,106905.44,0,0,0
0,18,12,0,0,0,0,0,1419.726,20841.859,,,4,19422.133,1,0,324,5.8319998,144,0,2015621.8,0,0,0,0,0
0,40,12,0,0,1,0,21685.16,22549.109,21138.881,,,4,-1410.2285,0,0,1600,64,144,470246176,508462336,0,260221.92,0,21685.16,0
0,52,13,0,0,1,0,25862.32,25243.551,0,,,4,-25243.551,0,0,2704,140.608,169,668859584,637236864,0,336210.16,0,25862.32,0
0,53,11,0,0,1,1,15564.42,14657.37,4112.5132,,,4,-10544.857,0,0,2809,148.877,121,242251168,214838496,0,171208.63,0,15564.42,0
0,35,12,0,0,1,0,23466.141,18531.631,24790.34,,,4,6258.709,0,0,1225,42.875,144,550659776,343421344,0,281593.69,0,23466.141,0
0,32,12,0,0,1,0,16771.32,19167.189,17946.99,,,4,-1220.1992,0,0,1024,32.768002,144,281277184,367381152,0,201255.84,0,16771.32,0
0,25,16,0,0,0,0,2172.8269,7574.855,14979.71,,,4,7404.855,0,0,625,15.625,256,4721177,57378428,0,34765.23,0,0,0
0,21,14,0,0,0,0,2366.7939,5528.5161,11116.94,,,4,5588.4243,0,0,441,9.2609997,196,5601713.5,30564490,0,33135.117,0,0,0
0,30,16,0,0,1,0,25862.32,25243.551,22516.119,,,4,-2727.4316,0,0,900,27,256,668859584,637236864,0,413797.13,0,25862.32,0
0,18,12,0,0,0,0,474.14261,2379.3391,0,,,4,-2379.3391,0,0,324,5.8319998,144,224811.22,5661254.5,0,5689.7114,0,0,0
0,30,18,0,0,0,0,25862.32,25243.551,14446.25,,,4,-10797.301,0,0,900,27,324,668859584,637236864,0,465521.75,0,0,0
0,31,8,0,0,0,1,21363.85,21113.27,23671.699,,,4,2558.4297,0,0,961,29.791,64,456414080,445770144,0,170910.8,0,0,0
0,26,0,0,0,0,1,0,0,0,,,4,0,1,1,676,17.576,0,0,0,0,0,0,0,0
0,35,12,1,0,1,0,16977.051,11789.27,19641.939,,,4,7852.6699,0,0,1225,42.875,144,288220256,138986880,0,203724.61,0,16977.051,0
0,35,12,0,0,0,0,18820.721,3926.177,16281.59,,,4,12355.413,0,0,1225,42.875,144,354219520,15414866,0,225848.66,0,0,0
0,44,3,0,0,0,1,7882.1299,7838.0322,10615.99,,,4,2777.958,0,0,1936,85.183998,9,62127972,61434748,0,23646.391,0,0,0
0,28,12,0,0,1,0,22847.01,19638.051,25564.67,,,4,5926.6191,0,0,784,21.952,144,521985856,385653024,0,274164.13,0,22847.01,0
0,30,11,0,0,1,1,15823.04,15081.68,13968.95,,,4,-1112.7295,0,0,900,27,121,250368592,227457056,0,174053.44,0,15823.04,0
0,16,10,0,0,0,1,0,778.79028,5186.8198,,,4,4408.0293,1,0,256,4.0960002,100,0,606514.31,0,0,0,0,0
0,55,12,0,0,1,0,24181.27,24165.77,25564.67,,,4,1398.9004,0,0,3025,166.375,144,584733824,583984448,0,290175.25,0,24181.27,0
0,29,13,0,0,1,0,25862.32,8013.4839,25564.67,,,4,17551.186,0,0,841,24.389,169,668859584,64215924,0,336210.16,0,25862.32,0
0,26,16,0,0,0,0,15168.64,17224.689,21172.869,,,4,3948.1797,0,0,676,17.576,256,230087632,296689920,0,242698.23,0,0,0
0,46,9,0,0,0,1,22549.199,21158.029,21638.35,,,4,480.32031,0,0,2116,97.335999,81,508466400,447662208,0,202942.8,0,0,0
0,28,12,0,0,1,0,25640.92,22148.08,25564.67,,,4,3416.5898,0,0,784,21.952,144,657456768,490537440,0,307691.03,0,25640.92,0
0,31,13,0,0,1,0,12165.09,4103.4189,22773.24,,,4,18669.82,0,0,961,29.791,169,147989408,16838048,0,158146.17,0,12165.09,0
0,27,12,0,0,1,0,14812.06,17670.48,25564.67,,,4,7894.1895,0,0,729,19.683001,144,219397104,312245888,0,177744.72,0,14812.06,0
0,21,9,0,0,0,1,19386.949,22312.789,20465.039,,,4,-1847.75,0,0,441,9.2609997,81,375853792,497860544,0,174482.55,0,0,0
0,22,9,0,0,0,1,7952.6641,6994.79,13841.86,,,4,6847.0703,0,0,484,10.648,81,63244864,48927088,0,71573.977,0,0,0
0,28,12,0,0,0,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,784,21.952,144,668859584,637236864,0,310347.84,0,0,0
0,35,16,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,1225,42.875,256,668859584,637236864,0,413797.13,0,25862.32,0
0,22,14,0,0,1,0,21843.869,8285.6133,25564.67,,,4,17279.057,0,0,484,10.648,196,477154624,68651384,0,305814.16,0,21843.869,0
0,21,11,0,0,1,1,246.8676,0,6708.8789,,,4,6708.8789,0,1,441,9.2609997,121,60943.613,0,0,2715.5437,0,246.8676,0
0,23,12,0,0,1,0,9672.9004,15504.19,20849.24,,,4,5345.0498,0,0,529,12.167,144,93565000,240379920,0,116074.8,0,9672.9004,0
0,17,11,0,0,0,1,0,0,15124.53,,,4,15124.53,1,1,289,4.9130001,121,0,0,0,0,0,0,0
0,34,12,0,0,1,0,25862.32,24121.02,25564.67,,,4,1443.6504,0,0,1156,39.304001,144,668859584,581823552,0,310347.84,0,25862.32,0
0,21,12,0,0,0,0,7155.2422,11259.34,23868.24,,,4,12608.9,0,0,441,9.2609997,144,51197492,126772736,0,85862.906,0,0,0
0,37,10,0,0,1,1,25209.891,25243.551,25564.67,,,4,321.11914,0,0,1369,50.653,100,635538560,637236864,0,252098.91,0,25209.891,0
0,18,12,0,0,0,0,5107.8091,5546.4189,17415.01,,,4,11868.591,0,0,324,5.8319998,144,26089714,30762764,0,61293.711,0,0,0
0,26,16,0,0,1,0,6044.3379,10938.87,23928.83,,,4,12989.96,0,0,676,17.576,256,36534020,119658880,0,96709.406,0,6044.3379,0
0,39,12,0,0,0,0,1735.91,5510.6128,3645.551,,,4,-1865.0618,0,0,1521,59.319,144,3013383.8,30366854,0,20830.92,0,0,0
0,20,12,0,0,0,0,509.40939,3775.79,0,,,4,-3775.79,0,0,400,8,144,259497.94,14256590,0,6112.9126,0,0,0
0,19,12,0,0,0,0,0,0,743.29651,,,4,743.29651,1,1,361,6.8590002,144,0,0,0,0,0,0,0
0,25,16,0,0,1,0,25862.32,15316.21,25564.67,,,4,10248.46,0,0,625,15.625,256,668859584,234586288,0,413797.13,0,25862.32,0
0,41,13,0,0,1,0,23211.43,22341.439,7057.6221,,,4,-15283.817,0,0,1681,68.920998,169,538770496,499139904,0,301748.59,0,23211.43,0
0,20,14,0,0,0,0,3463.9839,3600.3391,13379.34,,,4,9779.001,0,0,400,8,196,11999184,12962442,0,48495.773,0,0,0
0,52,10,0,0,1,1,24849.381,22185.68,25564.67,,,4,3378.9902,0,0,2704,140.608,100,617491712,492204384,0,248493.81,0,24849.381,0
0,53,8,0,0,1,1,25862.32,25243.551,25564.67,,,4,321.11914,0,0,2809,148.877,64,668859584,637236864,0,206898.56,0,25862.32,0
0,21,12,0,0,1,0,21710.641,17990.949,25564.67,,,4,7573.7207,0,0,441,9.2609997,144,471351904,323674240,0,260527.69,0,21710.641,0
0,31,14,0,0,1,0,16177.67,25243.551,13119.26,,,4,-12124.291,0,0,961,29.791,196,261717008,637236864,0,226487.38,0,16177.67,0
0,45,12,0,0,1,0,25689.91,23748.631,24196.289,,,4,447.6582,0,0,2025,91.125,144,659971456,563997440,0,308278.94,0,25689.91,0
0,19,12,0,0,0,0,4784.5298,12838.4,16181.11,,,4,3342.71,0,0,361,6.8590002,144,22891726,164824528,0,57414.359,0,0,0
0,31,12,0,0,1,0,25862.32,25100.32,25564.67,,,4,464.34961,0,0,961,29.791,144,668859584,630026048,0,310347.84,0,25862.32,0
0,36,12,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,1296,46.655998,144,668859584,637236864,0,310347.84,0,25862.32,0
0,48,12,0,0,1,0,24379.16,25243.551,25564.67,,,4,321.11914,0,0,2304,110.592,144,594343424,637236864,0,292549.94,0,24379.16,0
0,22,15,0,0,0,0,6743.7959,4549.21,17658.83,,,4,13109.62,0,0,484,10.648,225,45478784,20695312,0,101156.94,0,0,0
0,21,9,0,0,1,1,2780.2,1756.306,0,,,4,-1756.306,0,0,441,9.2609997,81,7729512,3084610.8,0,25021.799,0,2780.2,0
0,16,10,0,0,0,1,0,3858.145,8749.6191,,,4,4891.4741,1,0,256,4.0960002,100,0,14885283,0,0,0,0,0
0,52,11,0,0,1,1,0,0,0,,,4,0,1,1,2704,140.608,121,0,0,0,0,0,0,1
0,47,16,0,0,1,0,25260.83,25243.551,4422.8359,,,4,-20820.715,0,0,2209,103.823,256,638109568,637236864,0,404173.28,0,25260.83,0
0,53,11,0,0,1,1,25862.32,25243.551,17373.631,,,4,-7869.9199,0,0,2809,148.877,121,668859584,637236864,0,284485.53,0,25862.32,0
0,48,12,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,2304,110.592,144,668859584,637236864,0,310347.84,0,25862.32,0
0,36,12,0,0,1,0,12811.65,13676.27,18586.84,,,4,4910.5703,0,0,1296,46.655998,144,164138384,187040352,0,153739.81,0,12811.65,0
0,32,12,0,0,1,0,3019.23,2400.823,4613.4619,,,4,2212.6389,0,0,1024,32.768002,144,9115750,5763951,0,36230.758,0,3019.23,0
0,38,14,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,1444,54.872002,196,668859584,637236864,0,362072.5,0,25862.32,0
0,24,12,0,0,1,0,13021.29,10752.68,11904.57,,,4,1151.8906,0,0,576,13.824,144,169554000,115620120,0,156255.48,0,13021.29,0
0,17,9,0,0,0,1,5387.9839,10664.95,9453.0166,,,4,-1211.9336,0,0,289,4.9130001,81,29030370,113741160,0,48491.855,0,0,0
0,23,12,0,0,1,0,16238.4,16879.16,17771.141,,,4,891.98047,0,0,529,12.167,144,263685648,284906048,0,194860.81,0,16238.4,0
0,30,11,0,0,1,1,22300.369,23641.211,21588.109,,,4,-2053.1016,0,0,900,27,121,497306464,558906880,0,245304.06,0,22300.369,0
0,36,12,0,0,1,0,25862.32,25243.551,0,,,4,-25243.551,0,0,1296,46.655998,144,668859584,637236864,0,310347.84,0,25862.32,0
0,46,17,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,2116,97.335999,289,668859584,637236864,0,439659.44,0,25862.32,0
0,49,8,1,0,0,1,25862.32,25243.551,18622.311,,,4,-6621.2402,0,0,2401,117.649,64,668859584,637236864,0,206898.56,0,0,0
0,24,13,0,0,1,0,22474.75,23186.471,25564.67,,,4,2378.1992,0,0,576,13.824,169,505114400,537612416,0,292171.75,0,22474.75,0
0,25,12,0,0,1,0,19065.631,19870.789,19443.93,,,4,-426.85938,0,0,625,15.625,144,363498272,394848256,0,228787.56,0,19065.631,0
0,46,16,0,0,0,0,25862.32,22316.369,19452.789,,,4,-2863.5801,0,0,2116,97.335999,256,668859584,498020320,0,413797.13,0,0,0
0,44,7,0,0,1,1,20586.02,20377.449,18768.609,,,4,-1608.8398,0,0,1936,85.183998,49,423784192,415240448,0,144102.14,0,20586.02,0
0,25,16,0,0,1,0,13115.33,18920.131,4047.4929,,,4,-14872.638,0,0,625,15.625,256,172011888,357971360,0,209845.28,0,13115.33,0
0,48,12,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,2304,110.592,144,668859584,637236864,0,310347.84,0,25862.32,0
0,18,12,0,0,0,0,2198.2971,2902.113,14081.26,,,4,11179.146,0,0,324,5.8319998,144,4832510,8422260,0,26379.566,0,0,0
0,27,16,0,0,1,0,16614.58,572.9032,20100.039,,,4,19527.137,0,0,729,19.683001,256,276044256,328218.06,0,265833.28,0,16614.58,0
0,24,17,0,0,1,0,22335.641,24883.689,25564.67,,,4,680.98047,0,0,576,13.824,289,498880832,619198016,0,379705.88,0,22335.641,0
0,28,18,0,0,1,0,15523.27,17147.711,20920.18,,,4,3772.4688,0,0,784,21.952,324,240971904,294044000,0,279418.84,0,15523.27,0
0,41,13,0,0,1,0,25129.561,25243.551,25564.67,,,4,321.11914,0,0,1681,68.920998,169,631494784,637236864,0,326684.28,0,25129.561,0
0,44,12,0,0,1,0,19345.801,19186.891,22191.02,,,4,3004.1289,0,0,1936,85.183998,144,374260000,368136768,0,232149.61,0,19345.801,0
0,30,12,0,0,0,0,18663.98,18972.051,22028.471,,,4,3056.4199,0,0,900,27,144,348344160,359938720,0,223967.77,0,0,0
0,21,11,0,0,1,1,17848.92,8536.2578,17308.609,,,4,8772.3516,0,0,441,9.2609997,121,318583936,72867696,0,196338.13,0,17848.92,0
0,55,12,0,0,0,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,3025,166.375,144,668859584,637236864,0,310347.84,0,0,0
0,31,10,0,0,1,1,16790.92,102.0484,17608.59,,,4,17506.541,0,0,961,29.791,100,281934976,10413.876,0,167909.2,0,16790.92,0
0,17,11,1,0,0,1,0,1443,619.16742,,,4,-823.83258,1,0,289,4.9130001,121,0,2082249,1,0,0,0,0
0,43,12,1,0,1,0,797.42157,0,0,,,4,0,0,1,1849,79.507004,144,635881.19,0,0,9569.0586,0,797.42157,0
0,27,16,0,0,1,0,10944.46,21238.6,25564.67,,,4,4326.0703,0,0,729,19.683001,256,119781200,451078112,0,175111.36,0,10944.46,0
0,25,12,0,0,0,0,13303.42,13285.98,14808.3,,,4,1522.3193,0,0,625,15.625,144,176980976,176517280,0,159641.03,0,0,0
0,44,12,0,0,1,0,25862.32,25243.551,0,,,4,-25243.551,0,0,1936,85.183998,144,668859584,637236864,0,310347.84,0,25862.32,0
0,36,12,1,0,1,0,25862.32,25243.551,25214.449,,,4,-29.101563,0,0,1296,46.655998,144,668859584,637236864,0,310347.84,0,25862.32,0
0,21,13,0,0,0,0,11081.61,12206.42,18842.49,,,4,6636.0703,0,0,441,9.2609997,169,122802088,148996688,0,144060.94,0,0,0
0,50,18,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,2500,125,324,668859584,637236864,0,465521.75,0,25862.32,0
0,22,16,0,0,0,0,2682.2361,3039.968,18357.801,,,4,15317.833,0,0,484,10.648,256,7194390.5,9241406,0,42915.777,0,0,0
0,19,13,0,0,0,0,4118.3789,3560.9519,9065.8525,,,4,5504.9004,0,0,361,6.8590002,169,16961044,12680378,0,53538.926,0,0,0
0,28,14,0,0,1,0,16046.4,18674.85,23860.85,,,4,5186,0,0,784,21.952,196,257486960,348750016,0,224649.61,0,16046.4,0
0,26,16,0,0,1,0,16955.49,21700.5,25564.67,,,4,3864.1699,0,0,676,17.576,256,287488640,470911712,0,271287.84,0,16955.49,0
0,43,12,0,0,1,0,23967.711,19331.9,25564.67,,,4,6232.7695,0,0,1849,79.507004,144,574451136,373722368,0,287612.53,0,23967.711,0
0,52,12,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,2704,140.608,144,668859584,637236864,0,310347.84,0,25862.32,0
0,22,16,0,0,1,0,4192.8311,2082.145,0,,,4,-2082.145,0,0,484,10.648,256,17579832,4335328,0,67085.297,0,4192.8311,0
0,28,12,0,0,1,0,16258,15751.26,25564.67,,,4,9813.4102,0,0,784,21.952,144,264322560,248102192,0,195096,0,16258,0
0,23,16,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,529,12.167,256,668859584,637236864,0,413797.13,0,25862.32,0
0,27,16,0,0,1,0,19179.26,25243.551,25564.67,,,4,321.11914,0,0,729,19.683001,256,367844000,637236864,0,306868.16,0,19179.26,0
0,17,9,0,1,0,1,607.37268,981.0968,3592.353,,,4,2611.2563,0,0,289,4.9130001,81,368901.56,962550.94,0,5466.354,0,0,0
0,37,13,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,1369,50.653,169,668859584,637236864,0,336210.16,0,25862.32,0
0,29,12,0,0,1,0,19108.73,24237.391,25564.67,,,4,1327.2793,0,0,841,24.389,144,365143584,587451136,0,229304.77,0,19108.73,0
0,54,18,0,0,0,0,25862.32,25243.551,0,,,4,-25243.551,0,0,2916,157.464,324,668859584,637236864,0,465521.75,0,0,0
0,17,11,0,0,0,1,1524.3101,2662.21,15321.07,,,4,12658.86,0,0,289,4.9130001,121,2323521.3,7087362,0,16767.41,0,0,0
0,51,6,0,0,1,1,22502.18,22622.52,16853.471,,,4,-5769.0488,0,0,2601,132.651,36,506348096,511778400,0,135013.08,0,22502.18,0
0,19,13,0,0,0,0,4735.5479,4391.6611,16139.73,,,4,11748.069,0,0,361,6.8590002,169,22425414,19286688,0,61562.121,0,0,0
0,50,16,0,0,1,0,17143.58,0,25564.67,,,4,25564.67,0,1,2500,125,256,293902336,0,0,274297.28,0,17143.58,0
0,25,12,0,0,1,0,20893.619,4327.21,0,,,4,-4327.21,0,0,625,15.625,144,436543328,18724746,0,250723.44,0,20893.619,0
0,51,14,0,0,1,0,0,0,0,,,4,0,1,1,2601,132.651,196,0,0,0,0,0,0,1
0,28,12,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,784,21.952,144,668859584,637236864,0,310347.84,0,25862.32,0
0,48,7,0,0,1,1,5734.7739,3419.5161,8594.458,,,4,5174.9419,0,0,2304,110.592,49,32887632,11693090,0,40143.418,0,5734.7739,0
0,17,10,0,0,0,1,1924,3919.0161,6234.5278,,,4,2315.5117,0,0,289,4.9130001,100,3701776,15358687,0,19240,0,0,0
0,46,9,0,0,1,1,22449.279,21408.68,19958.18,,,4,-1450.5,0,0,2116,97.335999,81,503970144,458331552,0,202043.52,0,22449.279,0
0,46,11,0,0,1,1,25862.32,25243.551,25564.67,,,4,321.11914,0,0,2116,97.335999,121,668859584,637236864,0,284485.53,0,25862.32,0
0,22,12,0,0,0,0,666.1507,68.032257,0,,,4,-68.032257,0,0,484,10.648,144,443756.75,4628.3882,0,7993.8086,0,0,0
0,21,11,0,0,0,1,109.7189,150.3871,6002.5249,,,4,5852.1377,0,0,441,9.2609997,121,12038.237,22616.279,0,1206.908,0,0,0
0,30,12,0,0,1,0,25862.32,22561.65,25564.67,,,4,3003.0195,0,0,900,27,144,668859584,509028064,0,310347.84,0,25862.32,0
0,34,13,0,0,1,0,25862.32,20110.689,12980.35,,,4,-7130.3398,0,0,1156,39.304001,169,668859584,404439840,0,336210.16,0,25862.32,0
0,26,12,0,0,1,0,20850.52,20603.029,8230.9365,,,4,-12372.093,0,0,676,17.576,144,434744160,424484832,0,250206.23,0,20850.52,0
0,24,16,0,0,1,0,8983.2383,17813.711,21944.24,,,4,4130.5293,0,0,576,13.824,256,80698568,317328288,0,143731.81,0,8983.2383,0
0,40,11,0,0,1,1,18861.859,18137.76,18037.131,,,4,-100.62891,0,0,1600,64,121,355769728,328978336,0,207480.45,0,18861.859,0
0,53,12,0,0,1,0,16322.65,21986.949,18564.68,,,4,-3422.2695,0,0,2809,148.877,144,266428912,483425920,0,195871.81,0,16322.65,0
0,30,12,0,0,1,0,25862.32,25243.551,25564.67,,,4,321.11914,0,0,900,27,144,668859584,637236864,0,310347.84,0,25862.32,0
0,31,12,0,0,1,0,13436.65,0,0,,,4,0,0,1,961,29.791,144,180543568,0,0,161239.81,0,13436.65,0
0,27,13,0,0,1,0,25862.32,25243.551,19371.52,,,4,-5872.0313,0,0,729,19.683001,169,668859584,637236864,0,336210.16,0,25862.32,0
